record_id,actor_pseudo_id,event_hour,day_of_week,month,quarter,is_weekend,is_business_hours,is_night_login,ip_country,continent,ip_version,login_type,login_challenge_method,new_ip,distinct_ips_7d,distinct_ips_30d,is_new_country,is_new_region,is_new_city,distinct_countries_cumulative,distinct_regions_cumulative,distinct_cities_cumulative,country_changed,continent_changed,countries_seen_30d,regions_seen_30d,cities_seen_30d,logins_24h,logins_7d,logins_30d,avg_logins_per_day,hours_since_last_login,days_since_first_login,abnormal_login_hour,abnormal_weekday,impossible_travel,travel_distance_km,travel_speed_kmh,multiple_country_logins_24h,distinct_users_per_network_24h,geo_jump,risk_score,risk_level,label
30902,U000427,5.0,5.0,7.0,3.0,1,0,1,Angola,Africa,4.0,exchange,none,1,3.0,5.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,1,3,8,0.27,53.2,185.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30756,U000427,21.0,6.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,3.0,6.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,1,3,9,0.3,40.38,187.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30587,U000427,8.0,1.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,7.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,1,4,10,0.33,34.77,188.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30303,U000427,6.0,3.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,8.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,1,4,11,0.37,45.82,190.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30070,U000427,10.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,9.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,1,5,12,0.4,28.4,191.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
30069,U000427,10.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,0,5.0,9.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,2,6,13,0.43,0.0,191.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
30068,U000427,10.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,0,5.0,9.0,0,0,0,2,2,4,0,0,1.0,1.0,1.0,3,7,14,0.47,0.0,191.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
2887,U000428,15.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,59.0,2,97.77,high,0
2564,U000428,16.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,2,1.0,24.91,1.0,1,0,0,0.0,0.0,0,59.0,0,90.77,high,0
1933,U000428,14.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,3,1.0,45.82,2.0,1,0,0,0.0,0.0,0,58.0,0,89.74,high,0
1799,U000428,7.0,4.0,1.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,4,1.0,17.28,3.0,1,0,0,0.0,0.0,0,58.0,0,89.74,high,0
35357,U000428,14.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,5,5,0.71,79.16,6.0,0,0,0,0.0,0.0,0,59.0,0,60.77,high,0
35349,U000428,15.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,6,6,0.86,0.74,6.0,0,0,0,0.0,0.0,0,60.0,0,61.8,high,0
35242,U000428,8.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,6,7,0.88,16.86,7.0,0,0,0,0.0,0.0,0,65.0,0,66.95,high,0
34863,U000428,11.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,6,8,0.89,27.8,8.0,0,0,0,0.0,0.0,0,64.0,0,65.92,high,0
34804,U000428,15.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,7,9,0.9,3.87,9.0,0,0,0,0.0,0.0,0,57.0,0,58.71,high,0
34663,U000428,8.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,3,8,10,1.0,16.95,9.0,0,0,0,0.0,0.0,0,54.0,0,55.62,medium,0
37441,U000428,11.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,11,0.65,171.29,16.0,0,0,0,0.0,0.0,0,70.0,0,72.1,high,0
37375,U000428,15.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,12,0.67,3.33,17.0,0,0,0,0.0,0.0,0,74.0,0,76.22,high,0
36280,U000428,15.0,2.0,1.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,13,0.54,144.58,23.0,0,0,0,0.0,0.0,0,59.0,0,60.77,high,0
36156,U000428,7.0,3.0,1.0,1.0,0,0,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,14,0.58,16.0,23.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,0
39432,U000428,10.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,15,0.52,123.01,28.0,0,0,0,0.0,0.0,0,55.0,0,56.65,medium,0
39360,U000428,15.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,16,0.53,4.55,29.0,0,0,0,0.0,0.0,0,55.0,0,56.65,medium,0
39182,U000428,8.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,16,0.53,40.86,30.0,0,0,0,0.0,0.0,0,25.0,0,25.75,low,0
39079,U000428,11.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,4,17,0.57,2.91,30.0,0,0,0,0.0,0.0,0,52.0,0,53.56,medium,0
40302,U000428,8.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,9,0.3,333.65,44.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,0
40004,U000428,8.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,10,0.33,24.04,45.0,0,0,0,0.0,0.0,0,61.0,0,62.83,high,0
42743,U000428,10.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,reauth,password,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,9,0.3,74.01,48.0,0,0,0,0.0,0.0,0,44.0,0,45.32,medium,0
48437,U000428,5.0,6.0,3.0,1.0,1,0,1,Angola,Africa,4.0,reauth,password,1,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,3,0.1,642.88,75.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
1802,U000429,7.0,4.0,1.0,1.0,0,0,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
41789,U000429,9.0,2.0,2.0,1.0,0,1,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,794.28,33.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
41897,U000429,22.0,5.0,2.0,1.0,1,0,1,Angola,Africa,6.0,google_password,password,1,1.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,2,0.07,420.84,50.0,1,1,0,0.0,0.0,0,1.0,0,-9.97,low,0
14506,U000429,19.0,1.0,5.0,2.0,0,0,0,Angola,Africa,4.0,google_password,password,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,1580.98,116.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
26496,U000429,9.0,3.0,6.0,2.0,0,1,0,Angola,Africa,6.0,exchange,none,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,1046.16,160.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29044,U000429,19.0,0.0,7.0,3.0,0,0,0,Angola,Africa,6.0,google_password,password,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,946.23,199.0,0,0,0,9113.3,9.63,0,1.0,0,-39.97,low,0
1820,U000430,3.0,4.0,1.0,1.0,0,0,1,Angola,Africa,4.0,google_password,password,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
42900,U000430,18.0,6.0,2.0,1.0,1,1,0,Angola,Africa,6.0,google_password,password,1,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,1,0.03,1071.22,44.0,1,1,0,0.0,0.0,0,1.0,0,-9.97,low,0
42883,U000430,21.0,6.0,2.0,1.0,1,0,0,Angola,Africa,4.0,google_password,password,1,2.0,2.0,0,0,1,1,1,2,0,0,1.0,1.0,2.0,2,2,2,0.07,3.21,44.0,0,1,1,10884.57,3390.83,0,1.0,0,-39.97,low,0
2463,U000431,7.0,2.0,1.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
1828,U000431,22.0,3.0,1.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,2,1.0,38.94,1.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
33902,U000431,8.0,0.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,1,3,0.23,249.86,12.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
37552,U000431,8.0,3.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,4.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,2,4,0.25,72.63,15.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
36502,U000431,15.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,5.0,0,0,1,1,1,2,0,0,1.0,1.0,2.0,1,2,5,0.24,126.53,20.0,0,0,0,6428.84,50.81,0,1.0,0,-39.97,low,0
36501,U000431,15.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,0,2.0,5.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,2,3,6,0.29,0.0,20.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
35615,U000431,22.0,5.0,1.0,1.0,1,0,1,Angola,Africa,4.0,exchange,none,1,2.0,6.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,3,7,0.28,102.92,24.0,0,1,0,6428.84,62.46,0,1.0,0,-39.97,low,0
39498,U000431,8.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,7.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,8,0.29,58.18,27.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
39293,U000431,10.0,2.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,8.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,3,9,0.31,25.95,28.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
38860,U000431,9.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,8.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,9,0.3,47.58,30.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
38465,U000431,9.0,0.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,8.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,9,0.3,71.99,33.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
37937,U000431,22.0,1.0,2.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,9.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,10,0.33,36.28,34.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
40701,U000431,15.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,2,11,0.37,161.12,41.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
40700,U000431,15.0,1.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,0,2.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,2,3,12,0.4,0.12,41.0,0,0,0,0.0,0.0,0,1.0,0,1.03,low,0
40209,U000431,12.0,3.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,3,12,0.4,45.54,43.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
42094,U000431,8.0,4.0,2.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,9.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,1,10,0.33,187.75,51.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
41933,U000431,9.0,5.0,2.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,2,11,0.37,25.06,52.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
44682,U000431,18.0,6.0,3.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,3.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,3,12,0.4,33.22,53.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
44405,U000431,12.0,1.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,4,12,0.4,41.73,55.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
44052,U000431,8.0,3.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,5.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,5,12,0.4,44.01,57.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
46425,U000431,12.0,2.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,9.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,2,10,0.33,148.16,63.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
45813,U000431,12.0,5.0,3.0,1.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,9.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,2,10,0.33,71.25,66.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
45726,U000431,22.0,6.0,3.0,1.0,1,0,1,Angola,Africa,4.0,exchange,none,1,3.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,3,11,0.37,34.35,67.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
45498,U000431,7.0,1.0,3.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,4,12,0.4,33.05,69.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
45330,U000431,0.0,2.0,3.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,5.0,12.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,2,5,13,0.43,16.67,69.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
48430,U000431,7.0,6.0,3.0,1.0,1,0,0,Angola,Africa,4.0,exchange,none,1,4.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,4,11,0.37,103.2,74.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
48063,U000431,14.0,1.0,3.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,12.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,3,12,0.4,55.47,76.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
47276,U000431,20.0,5.0,3.0,1.0,1,0,0,Angola,Africa,4.0,exchange,none,1,3.0,13.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,3,13,0.43,101.79,80.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
5125,U000431,14.0,4.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,2,10,0.33,137.41,86.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
4445,U000431,12.0,1.0,4.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,1.0,1,2,10,0.33,94.84,90.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
3785,U000431,20.0,3.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,3.0,11.0,0,0,1,1,1,3,0,0,1.0,1.0,2.0,1,3,11,0.37,55.85,92.0,0,0,0,10323.4,184.84,0,1.0,0,-39.97,low,0
3443,U000431,21.0,4.0,4.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,3.0,11.0,0,0,0,1,1,3,0,0,1.0,1.0,2.0,1,3,11,0.37,24.95,93.0,0,0,0,10323.4,413.76,0,1.0,0,-39.97,low,0
14908,U000431,11.0,5.0,5.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,1.0,5.0,0,0,1,1,1,4,0,0,1.0,1.0,3.0,1,1,5,0.17,518.02,115.0,0,1,0,9854.19,19.02,0,1.0,0,-39.97,low,0
13849,U000431,10.0,0.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,1.0,2.0,0,0,0,1,1,4,0,0,1.0,1.0,2.0,1,1,2,0.07,215.0,124.0,0,0,0,9854.19,45.83,0,1.0,0,-39.97,low,0
13488,U000431,14.0,1.0,5.0,2.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,3.0,0,0,0,1,1,4,0,0,1.0,1.0,2.0,1,2,3,0.1,27.54,125.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
27979,U000431,21.0,4.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,1.0,3.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,1,3,0.1,583.69,149.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25903,U000431,7.0,1.0,6.0,2.0,0,0,0,Angola,Africa,4.0,exchange,none,1,1.0,2.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,1,2,0.07,417.83,167.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
25340,U000431,13.0,5.0,6.0,2.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,3.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,3,0.1,102.11,171.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30991,U000431,5.0,4.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,1.0,3.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,1,3,0.1,303.15,183.0,0,0,0,9113.3,30.06,0,1.0,0,-39.97,low,0
30835,U000431,19.0,5.0,7.0,3.0,1,0,0,Angola,Africa,4.0,exchange,none,1,2.0,4.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,4,0.13,38.07,185.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
30721,U000431,9.0,0.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,3.0,5.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,3,5,0.17,38.02,187.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29866,U000431,11.0,6.0,7.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,6.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,6,0.2,145.93,193.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
29762,U000431,12.0,0.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,7.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,7,0.23,25.52,194.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
29376,U000431,4.0,4.0,7.0,3.0,0,0,1,Angola,Africa,4.0,exchange,none,1,3.0,7.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,3,7,0.23,88.19,197.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
28876,U000431,17.0,2.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,7.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,7,0.23,133.14,203.0,0,0,0,0.0,0.0,0,2.0,0,-38.94,low,0
28754,U000431,11.0,4.0,7.0,3.0,0,1,0,Angola,Africa,4.0,exchange,none,1,2.0,8.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,8,0.27,41.75,205.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
33261,U000431,4.0,6.0,8.0,3.0,1,0,1,Angola,Africa,4.0,exchange,none,1,3.0,9.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,3,9,0.3,40.43,206.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
33055,U000431,21.0,0.0,8.0,3.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,10.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,4,10,0.33,41.0,208.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
32434,U000431,9.0,6.0,8.0,3.0,1,1,0,Angola,Africa,4.0,exchange,none,1,2.0,10.0,0,0,0,1,1,4,0,0,1.0,1.0,1.0,1,2,10,0.33,132.48,214.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
2576,U000432,15.0,1.0,1.0,1.0,0,1,0,Angola,Africa,6.0,exchange,none,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,1.0,2,38.03,medium,0
2560,U000432,16.0,1.0,1.0,1.0,0,1,0,Angola,Africa,6.0,exchange,none,0,1.0,1.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,2,2,2,2.0,0.8,0.0,1,0,0,0.0,0.0,0,1.0,0,31.03,low,0
2237,U000432,21.0,2.0,1.0,1.0,0,0,0,Angola,Africa,6.0,exchange,none,1,2.0,2.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,3,3,1.5,28.63,1.0,1,0,0,0.0,0.0,0,1.0,0,-9.97,low,0
1829,U000432,22.0,3.0,1.0,1.0,0,0,1,Angola,Africa,5.0,exchange,none,1,3.0,3.0,0,0,0,1,1,1,0,0,1.0,1.0,1.0,1,4,4,1.33,24.9,2.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
35222,U000432,8.0,1.0,1.0,1.0,0,1,0,Angola,Africa,4.0,exchange,none,1,4.0,4.0,0,0,1,1,1,2,0,0,1.0,1.0,2.0,1,5,5,0.71,106.65,6.0,1,0,0,8444.54,79.18,0,1.0,0,-9.97,low,0
34793,U000432,16.0,2.0,1.0,1.0,0,1,0,Angola,Africa,6.0,exchange,none,1,4.0,5.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,6,0.67,32.09,8.0,0,0,0,8444.54,263.15,0,1.0,0,-39.97,low,0
34171,U000432,7.0,5.0,1.0,1.0,1,0,0,Angola,Africa,6.0,exchange,none,1,3.0,6.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,3,7,0.64,63.21,10.0,0,1,0,0.0,0.0,0,1.0,0,-39.97,low,0
33620,U000432,6.0,1.0,1.0,1.0,0,0,1,Angola,Africa,6.0,exchange,none,1,4.0,7.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,8,0.57,70.62,13.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
37714,U000432,16.0,2.0,1.0,1.0,0,1,0,Angola,Africa,6.0,google_password,device_prompt,1,4.0,8.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,9,0.56,34.02,15.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
37636,U000432,6.0,3.0,1.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,4.0,9.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,2,4,10,0.62,13.44,15.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
36973,U000432,7.0,0.0,1.0,1.0,0,0,0,Angola,Africa,4.0,exchange,none,1,4.0,10.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,4,11,0.55,97.77,19.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
39531,U000432,5.0,1.0,2.0,1.0,0,0,1,Angola,Africa,4.0,exchange,none,1,1.0,11.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,1,12,0.43,189.69,27.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
39237,U000432,5.0,3.0,2.0,1.0,0,0,1,Angola,Africa,6.0,exchange,none,1,2.0,12.0,0,0,0,1,1,2,0,0,1.0,1.0,2.0,1,2,13,0.43,48.17,29.0,0,0,0,0.0,0.0,0,1.0,0,-39.97,low,0
1833,U000433,20.0,3.0,1.0,1.0,0,0,0,Angola,Africa,4.0,google_password,password|device_prompt,1,1.0,1.0,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1,1,1,1.0,0.0,0.0,0,0,0,0.0,0.0,0,2.0,2,39.06,medium,0
